WP-00421,,,Glucose 100g per L,Ammonium Chloride,Sucrose,Sugar,Methanol,Mineral Oil,Coconut Oil,Ethanol,MEK,Acetonitrile,Urea,Ammonium Nitrate,Acetaminophen,Ammonium Nitrate,Isopropanol,Acetone,Acetonitrile Toluene,Naphthalene,Sodium Perchlorate,Linseed Oil,Toluene,Cyclohexane,Benzene,BMSB,Sulfur
pixel,wavelength,wavenumber,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed
24,849.35,274.55,7174.00,6842.00,3975.00,10906.00,2637.00,7929.00,17141.00,893.00,2303.00,1795.00,617.00,1677.00,9415.00,655.00,361.00,538.00,655.00,826.00,219.00,35412.00,345.00,-2.00,42.00,672.00,1297.00
25,849.51,276.65,7096.00,6813.00,4607.00,11799.00,2616.00,7781.00,17131.00,847.00,2119.00,1795.00,555.00,1665.00,9432.00,638.00,336.00,537.00,666.00,845.00,222.00,35717.00,332.00,-6.00,36.00,709.00,1276.00
26,849.66,278.74,7020.00,6901.00,5340.00,12777.00,2515.00,7877.00,16997.00,837.00,1997.00,1800.00,587.00,1612.00,9563.00,626.00,336.00,563.00,649.00,816.00,224.00,35817.00,352.00,0.00,47.00,740.00,1259.00
27,849.81,280.83,7022.00,6802.00,6082.00,13912.00,2542.00,7797.00,17092.00,803.00,1919.00,1750.00,592.00,1545.00,9653.00,619.00,329.00,524.00,642.00,813.00,217.00,35985.00,313.00,17.00,38.00,772.00,1281.00
28,849.96,282.92,6954.00,6852.00,6546.00,14506.00,2440.00,7685.00,16847.00,800.00,1717.00,1753.00,604.00,1525.00,9648.00,571.00,330.00,541.00,602.00,822.00,216.00,35905.00,296.00,2.00,38.00,865.00,1283.00
29,850.11,285.01,6787.00,6853.00,6804.00,14737.00,2343.00,7676.00,16754.00,769.00,1644.00,1765.00,579.00,1433.00,9671.00,558.00,273.00,488.00,579.00,824.00,213.00,36017.00,290.00,-2.00,31.00,964.00,1266.00
30,850.26,287.10,6830.00,6847.00,6845.00,14836.00,2333.00,7715.00,16896.00,767.00,1614.00,1805.00,604.00,1467.00,9809.00,537.00,304.00,529.00,605.00,858.00,220.00,36319.00,296.00,13.00,43.00,1059.00,1234.00
31,850.41,289.19,6752.00,6868.00,6726.00,14769.00,2227.00,7623.00,16665.00,739.00,1526.00,1760.00,562.00,1422.00,9899.00,520.00,298.00,501.00,570.00,837.00,211.00,36272.00,279.00,-2.00,33.00,1150.00,1251.00
32,850.56,291.28,6663.00,6817.00,6582.00,14510.00,2232.00,7584.00,16548.00,651.00,1386.00,1701.00,527.00,1346.00,9784.00,507.00,272.00,496.00,579.00,843.00,238.00,36241.00,273.00,-4.00,36.00,1230.00,1261.00
33,850.71,293.37,6484.00,6797.00,6649.00,14436.00,2109.00,7506.00,16435.00,669.00,1373.00,1736.00,547.00,1331.00,9962.00,502.00,253.00,496.00,553.00,843.00,236.00,36059.00,269.00,7.00,31.00,1218.00,1300.00
34,850.87,295.45,6430.00,6810.00,6688.00,14573.00,2041.00,7436.00,16345.00,660.00,1348.00,1773.00,541.00,1298.00,9978.00,489.00,256.00,489.00,550.00,841.00,220.00,36148.00,264.00,12.00,23.00,1229.00,1295.00
