Integration Time,50,,,,,,,,,,,,,,,,,,
Timestamp,2019-03-04 08_23_13.758000,,,,,,,,,,,,,,,,,,
Note,,,,,,,,,,,,,,,,,,,
Temperature,10.02,,,,,,,,,,,,,,,,,,
CCD C0,801.7174072,,,,,,,,,,,,,,,,,,
CCD C1,0.141220003,,,,,,,,,,,,,,,,,,
CCD C2,-5.61E-06,,,,,,,,,,,,,,,,,,
CCD C3,-8.54E-09,,,,,,,,,,,,,,,,,,
CCD Offset,0,,,,,,,,,,,,,,,,,,
CCD Gain,1.9,,,,,,,,,,,,,,,,,,
Laser Wavelength,785,,,,,,,,,,,,,,,,,,
Laser Enable,FALSE,,,,,,,,,,,,,,,,,,
Laser Power,100,,,,,,,,,,,,,,,,,,
Laser Temperature,0,,,,,,,,,,,,,,,,,,
Pixel Count,1024,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Pixel,Wavelength,Wavenumber,2019-03-04 08:23:13 Toluene 10x50ms Spectrum,2019-03-04 08:23:32 Cyclohexane 10x50ms Spectrum,2019-03-04 08:24:40 Benzene 10x25ms Spectrum,2019-03-04 08:25:43 BMSB 10x5ms Spectrum,2019-03-04 08:26:42 Caffeine 10x100ms Spectrum,2019-03-04 08:26:57 AmmoniumNitrate 10x100ms Spectrum,2019-03-04 08:27:19 Isopropanol 10x100ms Spectrum,2019-03-04 08:27:35 Acetaminophen 10x100ms Spectrum,2019-03-04 08:27:52 Acetone 10x100ms Spectrum,2019-03-04 08:28:31 CoconutOil 10x200ms Spectrum,2019-03-04 08:30:17 Methanol 10x200ms Spectrum,2019-03-04 08:30:36 MineralOil 10x200ms Spectrum,2019-03-04 08:31:32 Fructose 10x500ms Spectrum,2019-03-04 08:31:56 Sugar 10x500ms Spectrum,2019-03-04 08:32:20 GlucoseSolution 10x500ms Spectrum,2019-03-04 08:32:50 Sucrose 10x500ms Spectrum,2019-03-04 08:34:51 AmmoniumChloride 10x500ms Spectrum
108,816.89,497.35,323.6,82.9,68.9,185.1,1710.6,292.1,1362.2,7509.3,1314.3,8698.1,172.2,2256.3,2885.9,9925.5,3411.2,3393.9,2568.8
109,817.03,499.44,369,81.7,72.3,187.7,1599.7,274.7,1155.3,8209.6,1244.4,8700.7,169.1,2229.7,2959.5,9789.5,3441,3263.1,2562.6
110,817.17,501.53,431.5,82.2,68,186.5,1555.6,275,994.9,8732.4,1172.1,8665.8,163,2192.8,3110.9,9466,3460.5,3007,2534.2
111,817.31,503.62,516.5,81.9,65.2,189.4,1534,279.2,843.8,8911.6,1144.7,8675.7,168.5,2153.2,3318.6,9196.6,3506.3,2790.6,2528.3
112,817.45,505.71,641.9,71.7,67.9,185.9,1503.5,272.5,716.2,8672.2,1129.5,8656.4,177.4,2114.2,3628.9,8948.8,3551.1,2592.5,2503.1
113,817.59,507.8,859.4,72.2,73.3,186,1505.1,283.5,637.7,8135.5,1146.1,8611.3,162.3,2049.4,4034.1,8815.2,3629.7,2466.7,2465.1
114,817.73,509.89,1286.3,84.2,66.9,202.8,1516.1,270.2,543.8,7401.9,1192.7,8613.9,167.2,2007.3,4737.2,8916.5,3736.6,2487.2,2439
115,817.87,511.98,2040,80,72.6,210,1523.4,263.3,480.5,6829,1263.9,8625.1,185.4,1996.4,5659.1,9150.5,3838.1,2720,2413.7
116,818.01,514.07,3497.7,81,72.8,220.5,1558.4,278.6,437.5,6508.6,1392.7,8607.1,172.9,1948.3,6968,9892.6,3946.9,3277.2,2397.2
117,818.15,516.15,5519.5,80.9,74.8,227.5,1588.3,272.9,406.6,6362.4,1552.6,8575.2,158.3,1930.8,8660.7,11233.7,4014.5,4261.4,2363.2
118,818.29,518.24,7333,93.1,72.8,223.8,1626.9,275.5,371.5,6306.6,1770.8,8550,168.1,1906,10559.8,13136.7,4012.1,5738.1,2321.2
119,818.43,520.32,8209.6,93.5,72.5,213.4,1689.1,277.8,353.6,6286.2,2103.2,8551.1,169.8,1903.1,12380.2,15253.6,3933.5,7342.5,2296.7
120,818.57,522.4,8039.7,89.5,67,205.7,1748.7,264,323.8,6255.9,2517.4,8534.7,177.1,1855.4,13657.8,17117.8,3815.3,8758.2,2249.3
121,818.71,524.48,6729.2,91.2,72,203.4,1840.8,269.6,311.2,6186,2972.2,8489.9,171.1,1823.2,14083.7,18200.9,3608.1,9556.6,2226.9
122,818.85,526.56,4758.5,90,74.8,200.7,1958.4,270.4,290.6,6152.1,3421.2,8531.8,172.1,1781.7,13630.6,18599.4,3446.4,9882.3,2182.5
123,818.99,528.64,2900,79.3,77.7,203.8,2109.9,269,285.7,6141.2,3677.9,8519.5,176,1750.8,12373,18388.8,3279.6,9753.8,2140.1
124,819.13,530.72,1678,73,77.3,206.4,2317.7,269.9,274.2,6099.1,3737.7,8473.7,184.3,1719.8,10679.2,17952.7,3126,9437.3,2097.5
125,819.27,532.8,1052.2,74.7,78,200.5,2620.2,261.3,262.7,6107.8,3559,8492.5,186.6,1692.7,9040.9,17778.9,3068.7,9369.9,2083.1
126,819.4,534.88,748.8,69.8,79.4,194.5,3008.5,266.9,250.6,6122.3,3168,8447.7,191.1,1654.2,7646.7,17910.8,3036.9,9535,2015.8
127,819.54,536.95,582.8,66.2,84.5,181.7,3545.2,270.7,251.4,6094.2,2663.2,8428.5,187.2,1612.4,6594.1,18110.7,2997.8,9738.2,1946.7
128,819.68,539.03,463.9,62,87.6,173,4408,274.1,247.3,6116.7,2180.9,8402,190.8,1596.1,5920.4,18352.1,3030.4,9908.5,1906
129,819.82,541.1,392.3,57.3,85.4,160.5,5679.2,269,240.3,6142.8,1768.1,8379.6,197.5,1568,5390.7,18555.2,3006.3,10035.6,1858
130,819.96,543.17,332.2,52.7,87.4,160,7569,268.9,242.5,6150.1,1450.2,8386.1,195.2,1570.4,5067.4,18749.4,2970.8,10166.7,1808.7
131,820.1,545.24,301.8,62.3,87.7,157,10353.6,263.1,226.7,6145.2,1199,8310.3,181,1533.2,4736.1,18960.9,2859.6,10288,1753
132,820.24,547.32,265.1,51.7,91.3,161.6,14012.1,267.8,214.7,6146.3,1017.6,8342.7,189.8,1527.5,4576.7,19260.7,2799.4,10424.2,1739.5
133,820.38,549.39,240.7,47.8,95,159.3,18291.6,265.4,212.7,6166.7,898.7,8343.8,196.2,1503.8,4389.2,19285.5,2708.5,10449.2,1679.6
134,820.52,551.45,215.5,46,96.7,175.1,22310.3,261.8,213.6,6183.8,775.5,8283.9,201.3,1483.6,4256.8,19081.8,2661.5,10236.9,1617.2
135,820.66,553.52,206.4,50.5,105.2,183.7,25111.8,264.6,203.2,6180.3,708,8296.5,198.4,1449.2,4199.4,18347.5,2611.8,9697.5,1559.2
136,820.8,555.59,196.5,42.9,107.2,211.8,25985.2,273.5,208.3,6219.4,649.5,8273.8,201.5,1425.8,4106.7,17176.8,2635,8821.1,1515.6
137,820.94,557.66,185.4,45.5,114.4,263.7,24763.5,272.8,201,6230,586.9,8255,215.6,1395.3,4054.2,15698.8,2609.7,7726,1468.7
138,821.08,559.72,179.6,43.6,116.6,361.5,21923.7,269.3,199,6256.2,542.4,8246.1,208.1,1364.9,4049.8,14145.3,2609.8,6486.3,1432.3
139,821.22,561.78,159.1,34,129,445.9,18227.8,267.4,203.1,6261.1,496.4,8252.3,212,1346.4,4016.2,12716.7,2608.6,5412.1,1404.4
140,821.35,563.85,158.2,43.5,134.6,506.8,14571.9,263.1,189.6,6272.6,471.4,8263.3,215.9,1317.4,4040.2,11570.9,2617,4561.6,1338.5
141,821.49,565.91,149.5,41.9,145.8,520.7,11627.4,269.5,197.3,6323.1,438.2,8281.1,211.2,1280.8,4069.1,10807.4,2582.4,3938.4,1293.6
142,821.63,567.97,141.5,35.2,151.2,484.8,9362.1,268.4,187.9,6327,416,8282.1,215.2,1274.5,4148.7,10330,2529.6,3594.6,1275.4
143,821.77,570.03,138.7,35.8,162.2,405.2,7734.1,269.8,193.3,6347.6,392.8,8340.8,200.9,1245.1,4230.2,10122.9,2499.7,3428.8,1245.9
144,821.91,572.09,133.4,35.8,165.9,309.4,6511.5,260.5,185.1,6390.6,367.1,8343.6,216.8,1207,4359.6,10074.8,2472,3400.9,1215.4
145,822.05,574.15,141.1,35.8,185.4,237.6,5597.5,263.3,182.9,6393.9,351.7,8432.1,211.6,1169.4,4601.2,10302.3,2414.2,3545.9,1166.8
146,822.19,576.21,143.7,27.7,194.8,187.3,4881.7,268.1,192.8,6457.2,336.3,8485.4,215.9,1144.6,4903.8,10716.3,2351.9,3900.6,1145.7
147,822.33,578.26,143.6,28.9,210.7,170.5,4283.2,277.6,201.1,6467.2,320.8,8526.8,212.7,1132.5,5353.2,11379.5,2321,4370.6,1117.4
148,822.47,580.32,146.2,31.3,226.8,167,3816.4,263.1,187.3,6501.4,285.1,8564.9,229.3,1102.6,6046.1,12021.4,2323.6,4908.2,1094
149,822.61,582.37,150.6,32.4,253.1,162.8,3408.9,270,191.9,6525,283.3,8632.7,216.2,1079.6,6918.1,12438.7,2309.1,5235.7,1077
150,822.75,584.42,161,37.2,287.9,161.1,3039.8,261.9,182.1,6546.7,264.3,8696.9,220.9,1064.9,8077.1,12450.2,2288.6,5226.7,1034.2
151,822.88,586.48,164.6,30.8,323.8,162.9,2760,270.7,186.8,6602.2,267.2,8769.2,227.3,1058.4,9556.7,12062.7,2280.6,4914.3,1027
152,823.02,588.53,171.7,26.3,374.2,166.7,2514.9,269.1,184.9,6696,259.7,8844.8,221.6,1027.6,11034.3,11301.9,2293,4295.3,1011.3
153,823.16,590.58,191.6,33.3,462.8,169,2289.4,264.5,182.3,6765.5,246.3,8904.6,226.3,1013.6,12252.5,10412.9,2252.2,3623.5,972.8
154,823.3,592.63,210,34.4,571,170.5,2119.7,260.6,189.3,6914.7,232.2,9003.9,237.1,1013.8,12952.2,9717.5,2233.9,3050.4,980.3
155,823.44,594.68,240.6,41,750.7,172.4,1959.9,260.1,175.9,7098.9,220.8,9087.3,236,989.8,12980,9177.4,2190.1,2637.7,959.4
156,823.58,596.72,259.2,40.6,1028.7,174.8,1864.2,267.6,193.3,7457.6,219.8,9163.8,234.6,981.5,12286.9,8788.7,2092.2,2349.6,955.2
157,823.72,598.77,294,34.8,1446.8,182.8,1785.2,262.9,177,7822,210.2,9216.2,239.4,976.8,11108.6,8656.1,2076.9,2207.1,934.6
158,823.86,600.82,346.4,38.5,2034.5,177.7,1801.1,262.7,183.2,8227,204.1,9284.6,245.2,976.6,9764,8551.9,2038.6,2118.5,916
159,824,602.86,421.1,40.7,2677.9,179.6,1862.1,259.9,181.2,8538.4,200,9333,237.6,965.4,8555.2,8499.7,2014.2,2102.6,918.7
160,824.13,604.9,505,42.8,3156.8,175.3,1961.5,268.1,186.4,8564,192.7,9293.9,237.7,969.1,7636.9,8433.8,1953.4,2043,907.4
161,824.27,606.95,625.3,32.3,3369.6,169.5,2055.9,256.3,173.3,8397.7,183.9,9292.1,247.1,948.5,7144.1,8433,1901.6,2043.9,925.5
162,824.41,608.99,830.1,39.3,3204.5,167.9,2112.7,267.2,189.7,8103.5,193.8,9231.9,239.1,948.7,7232.7,8440.7,1886.2,2066.3,906.3
163,824.55,611.03,1114,40.1,2736.1,161.4,2111.4,266.2,186.7,7721.8,189.5,9167.6,239,956.5,7889.3,8478.6,1840.6,2098.8,906.8
164,824.69,613.07,1523.9,40.7,2107.2,164,2057.8,257.1,193.2,7502.7,187,9083.7,233.1,949,9425.5,8525.9,1818,2109.7,903.9
165,824.83,615.11,2055.6,41.6,1514.3,160.5,1941.6,269.4,193.8,7425,185.1,9019.9,250.2,958,12241.5,8594.1,1796.3,2189.1,911.6
166,824.97,617.15,2684.5,51.7,1066.2,160.5,1842.1,263.3,182.3,7608.4,176.9,8961.3,249.6,967.7,16597.8,8728.8,1808.1,2296.2,930.2
167,825.1,619.18,3199,43.8,766.4,160.1,1728,262.4,180.7,8017.2,176.2,8916.9,255.2,960.7,22069.2,8857,1773.1,2414.2,927.9
168,825.24,621.22,3530.7,45,600.8,167.4,1659.7,266.8,191.8,8632.2,171.1,8869.7,261.5,964.6,27653.6,9041.2,1756,2553.2,959.3
169,825.38,623.25,3501.6,53.3,481.2,167.2,1561.3,264.9,186.7,9283.6,162.3,8836.8,239.6,932.5,31924,9285.8,1749.1,2784.1,940.5
170,825.52,625.29,3188.3,46.8,415.6,185.5,1507.1,274,192.1,9864.5,163.6,8826.5,245.1,929.3,34079.6,9677.3,1772.1,3079.2,929.5
171,825.66,627.32,2635.2,47.9,359,196.7,1478.9,260.6,178.5,10058.1,155,8805.2,252.3,928.9,33224.2,10142.9,1760.9,3507.2,990.3
172,825.8,629.35,2016.5,39.3,317.4,229.4,1510.6,258.2,178.8,9930.4,160,8749.5,244.8,918.2,29854.4,10819.2,1770.7,4095.2,981.3
173,825.94,631.38,1476.2,38,288.6,296.2,1688.4,260.9,184.2,9537.2,151.7,8776.1,254.1,915.4,25270.3,11746.5,1758.2,4875.1,1016.1
174,826.07,633.41,1056.7,42.3,255.7,417.4,2085.7,258,192.6,8962.3,158.6,8763.7,258.5,899.2,20312,12879.1,1761.3,5823,1005.3
175,826.21,635.44,822.2,36.9,240.2,612.3,2999.5,255.6,188.8,8650.7,154.1,8772.1,258.2,894.6,16455.1,14005.1,1768.9,6777.8,1023.9
176,826.35,637.47,586.8,31.5,224.7,807.9,3913.7,253.2,184.8,8338.2,149.3,8780.5,257.9,890.1,12597.7,15131.7,1777,7733.2,1043.2
177,826.49,639.5,459.1,35.1,201.8,965.5,5096.3,265.2,185.6,8519.4,146.7,8735.1,258.2,857.2,10089.7,15689.6,1774.3,8242.9,1052.2
178,826.63,641.52,396.6,45.2,196.3,1029.3,6014.5,255.2,187.3,9210.8,146.2,8717.3,252.9,858.2,8401.1,15661.3,1791.2,8231,1060.8
179,826.77,643.55,316.6,40.5,186.9,976.1,6335.6,262.2,188.4,10649,152,8727.3,241.3,832.2,7163,15054,1771.3,7710.2,1088.9
180,826.91,645.57,277.8,35.7,177.5,818.1,6025.5,272.5,198.1,12792.5,152.7,8713.1,261,831.3,6310.5,14011.4,1780.6,6760.8,1090.6
181,827.04,647.6,240.1,33.6,171.4,621.1,5052.2,273.1,189.6,15094,146.7,8667.7,261.9,810.6,5714.6,12683.1,1727.8,5636.8,1111.1
182,827.18,649.62,224.9,30.7,162.9,435.5,3888.8,273.9,189.4,16708,148,8652.3,257.2,819.9,5278.2,11403.1,1711.4,4574.1,1111.1
183,827.32,651.64,191.4,27.4,155.2,304,2789.8,267.1,184.4,17157.3,144.6,8627.8,264.5,797,4941.1,10344.1,1699.6,3658.5,1138.2
184,827.46,653.66,174.7,32.9,160.5,240.9,2022.1,270.8,188.3,16351.5,139.6,8606.1,261.1,799.5,4692.6,9552.3,1691.2,2993.6,1146.6
185,827.6,655.68,163.3,29.6,157.3,205.7,1588.9,271.6,193.3,14399.5,151.3,8579.3,255.2,786.6,4523.9,8962.3,1668.5,2503.4,1146.3
186,827.74,657.7,155,36.5,147.6,183,1393.7,267.4,189.4,12110.8,143.2,8517.8,258.6,771.6,4390.3,8601.8,1656.3,2155.9,1190.7
187,827.87,659.71,147.4,30.3,156.5,176,1290.1,277.5,183.6,10210.8,149,8498.3,246.3,762.2,4251,8294.3,1619.4,1865.1,1194.3
188,828.01,661.73,135.4,32.3,154.8,168.9,1241.9,279.8,187.5,8969.8,152,8485,265.1,767.8,4155.9,8110.7,1605.5,1731.8,1215.5
189,828.15,663.75,135.8,39.9,154.4,168.2,1193.8,272,184,8302.4,148.6,8456.3,252.1,754,4080.8,7949.9,1599.3,1586.8,1230.2
190,828.29,665.76,120.8,23.9,159,161.8,1188.7,279.4,196.6,8035.2,161.7,8444.3,258.6,740.3,4043.4,7888.7,1576.6,1540.4,1218.9
191,828.43,667.77,123.7,37.7,166.1,159.5,1175.2,287.3,185.1,7942.9,153.6,8424.2,244.4,766.5,3990.3,7905,1584.8,1492.3,1231.5
192,828.56,669.79,124.1,36.1,176.9,151.7,1147.5,289.7,187.4,7905.1,154.8,8375.2,254.6,767.6,3958.1,7994.2,1562.2,1565.8,1246.7
193,828.7,671.8,123.7,26,176.9,155.4,1152.9,293.9,188.2,7951.6,156.6,8352.5,246.1,766.9,3908.2,8147.5,1562.2,1635.3,1278.9
194,828.84,673.81,120.9,29.6,188.9,155.8,1132.4,291.7,180.8,8025.8,155.8,8334.9,253.2,761.2,3895.8,8405.3,1544,1822.7,1268.9
195,828.98,675.82,117.5,24.8,195.5,153.4,1138,303.2,200.2,8128.1,167.2,8286.6,239.7,755.8,3860.3,8697,1531.6,2038.1,1285.4
196,829.12,677.83,123.3,24.9,206.8,151.4,1128,302.6,193.8,8224.4,166.5,8255.2,257.1,777.4,3829.1,8879.1,1546,2170.4,1294
197,829.25,679.83,129.7,28.7,205.4,149.6,1141.9,299.8,188.2,8381.3,171.4,8236.1,248.4,797.4,3842.5,8978.1,1534.1,2237.8,1292.7
198,829.39,681.84,139.2,37,199.9,150.7,1150.7,314,198.8,8535.7,178.5,8223.6,242.3,804.1,3817.1,8990.2,1541.3,2232.4,1313.5
199,829.53,683.84,145.6,25.9,196.4,152.5,1151,306.7,186.9,8617.8,176.3,8206,249.4,821.4,3784.1,8912.1,1510.2,2156.9,1327.3
200,829.67,685.85,149.2,32.7,189.6,152.8,1158.9,310.8,192.6,8717.6,206,8207.5,251.3,867.5,3758.4,8810.5,1514.7,2075.1,1317.4
201,829.81,687.85,172.6,38.7,178.8,150.9,1189.5,318.7,199.5,8802.8,211.6,8219.5,245.1,900.2,3760.3,8742.2,1502.8,2066.7,1342.7
202,829.94,689.86,179.6,35.2,173.8,153.1,1243.8,340.1,217.5,8799.6,223.1,8176.1,245,923.6,3698.8,8814.9,1516,2117.3,1314.2
203,830.08,691.86,189.7,33.4,158.5,152.2,1337.8,322.8,203.1,8805.9,221.7,8242.8,235.1,954.8,3653.3,8921.8,1502.4,2189.4,1338.4
204,830.22,693.86,196.6,37.4,148.2,153.9,1432.2,341.3,197.2,8726.3,228.2,8209,247.8,1010.3,3616.2,9062,1512.5,2329.4,1341.1
205,830.36,695.86,197.4,37.5,145.9,157.5,1537.2,366.4,213,8718.8,223,8189.5,244.4,1057.4,3553.3,9229.6,1511.9,2463,1340
206,830.5,697.86,199.3,42.4,141.3,163.3,1581.8,402.9,205.4,8716.5,219,8224.4,249.2,1131.4,3463.9,9334,1495.9,2552.9,1356.2
207,830.63,699.85,178.9,46.1,130.7,176,1572.5,456.3,211.9,8800.7,216.5,8229,232.8,1190.7,3435.3,9469.9,1511.6,2617.9,1340.4
208,830.77,701.85,180.6,43.4,129.1,193.2,1500.5,545.4,208.6,9087,222,8269.9,252.3,1277.3,3376.7,9438.4,1526.3,2586.5,1328.8
209,830.91,703.85,181,49.9,121.9,202.3,1406.4,775.7,205.1,9594,218,8272.6,243.8,1325.5,3318.6,9339.6,1535.6,2540.4,1324.9
210,831.05,705.84,167.7,40.5,121.8,199.5,1302.8,1301.4,216.8,10359,221.8,8292.5,219.8,1399.3,3244.6,9180.8,1539.5,2439.6,1326.7
211,831.18,707.84,178.2,53.7,120.7,196.5,1236.2,2337.1,201.3,11068.7,219.8,8354.6,244.6,1497.2,3157,9085.6,1549.7,2316.9,1334.4
212,831.32,709.83,181.5,47.7,118.6,193.2,1216.2,3732.9,212.3,11521.6,237.5,8423.3,230.1,1575.1,3081.1,8918.8,1510.4,2174,1322.8
213,831.46,711.82,183.8,47.3,107.8,179.4,1205.3,4916.8,225.1,11511.3,250.5,8420.7,228.3,1696.8,3022.1,8788.2,1525.4,2061.7,1312.3
214,831.6,713.81,199.7,58.2,103.6,172,1209.7,5445.1,210,11037.4,260.7,8482.2,243.5,1828.3,2949.8,8684,1524,1982.3,1327.1
215,831.74,715.8,223.7,53.9,102,168.6,1230.7,5297.9,217.7,10306.7,272.9,8566.4,233.7,1961.4,2864.2,8601.2,1498.8,1928.3,1324.9
216,831.87,717.79,259.2,56.2,94.7,164.9,1262.5,4384,216.7,9519.3,277.5,8633.5,232.5,2116.3,2817.4,8607.4,1498.1,1899.5,1305
217,832.01,719.78,306.8,70.7,90.3,177.4,1306.7,3023.2,230.5,8990.2,296.7,8694.3,232,2265.3,2751.3,8576.8,1463.6,1859.4,1294.4
218,832.15,721.76,376.3,66.2,93,189.4,1372.8,1791.8,215.5,8713.8,305.3,8769.9,227.2,2410.7,2697.8,8637.4,1468.6,1901.9,1296.4
219,832.29,723.75,470.3,71.7,91.6,223.5,1479.3,1009.1,240.3,8665,329.6,8858.5,232.8,2544.9,2655.8,8692.4,1463.9,1962,1262.7
220,832.42,725.74,551.3,82.3,89.8,240.5,1638,620.6,228.4,8672.7,334,8888.1,226.1,2646.3,2624.2,8888.3,1430.9,2083.6,1261.5
221,832.56,727.72,636.3,81.3,93.1,259.5,1911,481.4,233.3,8708.7,359.4,8912.6,233.6,2734,2592.8,9196.1,1429.4,2257.6,1260.7
222,832.7,729.7,678.6,88.1,83.5,249,2387.3,402.9,233.1,8713.6,377.6,8899.3,222.5,2803,2570.2,9577.7,1417.8,2605.9,1242.8
223,832.84,731.68,663,95.7,82.4,239.8,3229.5,371.6,254.1,8758.1,423.2,8908.7,229.8,2862.3,2547.8,10025.5,1395,2946.7,1245.2
224,832.97,733.67,614.8,97.5,79,210.8,4510.8,346.5,243.3,8738.8,433.5,8906.9,221,2915,2532.5,10566.8,1398.3,3285.3,1218.8
225,833.11,735.65,530.5,110.1,81.4,195.2,6119.1,334.6,257.3,8703.5,462.8,8929.1,220,2970.1,2503,10922.6,1412.5,3547.5,1206.4
226,833.25,737.62,436.1,116.9,79.2,179.3,7595.1,323.2,264.8,8605.5,497.3,8880.4,210.5,3028.3,2518.7,11041.5,1388.3,3679,1195.2
227,833.39,739.6,370.1,119.4,79.3,172.6,8525.4,321.3,262.2,8518,537.6,8909.6,212,3098,2481.9,10946.4,1372.8,3600.8,1172.2
228,833.52,741.58,315.5,131.9,81,170.9,8612,327.1,276.6,8435.5,594.5,8960.6,220.5,3219.4,2477.1,10747.4,1380.7,3417.3,1152.2
229,833.66,743.56,267.1,136.4,78.9,168.8,7800,311.6,275.3,8304.6,624,8966.8,217,3307.5,2497.9,10294.6,1382.1,3097.8,1166
230,833.8,745.53,249.9,162,74.2,184.5,6414.8,333.5,290.8,8191.4,698.8,8949.8,207.7,3463.2,2479.5,9875.4,1342.4,2805,1146
231,833.93,747.51,235.8,172.3,76.2,207.3,4867.1,319.8,299.7,8074.2,759.5,8986.9,198.4,3636,2511.3,9510.6,1360.2,2534.9,1122.2
232,834.07,749.48,234.6,194.3,74.3,246.6,3567.1,309,298.7,7980.9,829.2,9002.7,206.8,3823.6,2539.3,9152.9,1375.9,2291.2,1110.6
233,834.21,751.45,236.8,211.5,76.6,314.7,2713.9,311.8,301.6,7898.3,919.4,9008.6,207.3,4007.7,2546.1,8901.9,1334.6,2069.8,1090.1
234,834.35,753.42,242.9,236.4,81,403.4,2240,322.7,315.7,7854,1010,9018.8,209.1,4174.2,2521.7,8649.3,1355.6,1882.9,1082.1
235,834.48,755.39,258.1,258.2,76.4,481.8,1983.7,304.6,327.6,7773.5,1138.4,8960.7,204.5,4272.9,2574.1,8390.1,1344.6,1715.4,1068.6
236,834.62,757.36,265.4,292,79.5,512.4,1869.5,304.6,335.1,7751.3,1294.8,9002.4,199.3,4399.7,2630.4,8233.6,1360.9,1580,1065.5
237,834.76,759.33,305.3,332.3,71.3,497.5,1869.1,299.1,336,7715.7,1473.8,9002.2,190.5,4466,2671.2,8083.4,1365.3,1480.2,1032.5
238,834.89,761.3,326.3,353.3,85.6,439,1848.5,296.5,340.9,7670.7,1701.5,9026.6,203.6,4567.7,2743.6,7955.7,1361.1,1369.3,1002
239,835.03,763.26,373.8,401.9,82.3,358.3,1848.5,288.8,352.3,7654.1,2015.8,9056.9,198.6,4658.9,2874.8,7848.8,1383.5,1287.3,1003.1
240,835.17,765.23,428,442.9,78.4,288.2,1771.7,296.7,371,7654.7,2424.2,9090.2,201.9,4816.8,2993,7719.5,1388.1,1207.7,986.3
241,835.31,767.19,524.2,489,82.5,251.3,1663.1,287.8,375.5,7615,2980.3,9072.6,192.9,4951.9,3215.1,7651.8,1409.4,1164.5,986.3
242,835.44,769.16,657,524.2,79.1,263,1538.6,298.6,409.3,7663.8,3747,9116.7,204.6,5071.7,3476.5,7564.3,1408.1,1072.7,963.9
243,835.58,771.12,921.8,579,82.9,323.9,1398.6,291.6,410.3,7677.7,4827.5,9121.5,223.4,5148.1,3815,7502.5,1397.8,1056.4,961.2
244,835.72,773.08,1439.9,657.6,85.5,456.2,1305.1,282.3,422.8,7732.5,6339.7,9137.9,197,5184.2,4197.3,7456.3,1414.3,993.1,936
245,835.85,775.04,2494.4,725.9,88.4,620,1246.5,292.6,458.7,7771.5,8445,9163.4,198.5,5210,4563.5,7404.4,1397.5,967.2,928.5
246,835.99,777,4648.8,848.1,85.1,746.9,1217.2,288.9,479,7879.4,11402.1,9177.1,184,5153.2,4903.1,7383.2,1389.4,927.1,897.7
247,836.13,778.96,8913.1,976.1,98.2,825.2,1201.1,275.8,513.3,7989.3,15202.4,9147.3,196.3,5057.6,5153.6,7337.9,1369.8,912.3,891.6
248,836.26,780.92,15544.8,1146.6,91.8,796.2,1193.1,285.8,540.2,8194.7,19893.1,9153.9,173.7,4962,5219.6,7316.2,1343,860.3,890.1
249,836.4,782.87,22464.7,1327.9,100.8,677.9,1192.6,282.9,586.5,8569,24897.4,9156.8,183.7,4894,5173.6,7281.1,1296.4,845,873.8
250,836.54,784.83,26516.5,1559.7,110.8,512.1,1203.2,287.6,636.6,9133.4,28818.6,9198,181.6,4854.2,4941.3,7248.2,1287.3,806.9,859.2
251,836.68,786.78,27025.8,1882.3,118.8,356.9,1233.6,289.1,706.1,10164.2,30838.4,9223.5,187,4877.6,4711.2,7269.6,1285.8,822.2,859.3
252,836.81,788.74,23764.8,2482.2,134.2,262.7,1273.1,281.7,752.8,11870.5,30150.2,9274.5,183.2,4879.2,4427.8,7253.4,1279.5,800.8,841.9
253,836.95,790.69,17283.4,3682.7,147.3,220,1398.2,281.9,844.7,14344.9,26941.6,9274.8,176.1,4898,4155.9,7186.2,1236.7,766.2,851.8
254,837.09,792.64,10334.4,6239.6,167.8,201.2,1688.6,279.4,950.1,17232.4,22122.6,9357.6,180.2,4942.7,4010.2,7177.4,1231.4,760.3,819.8
255,837.22,794.59,5315,11580.7,219.8,192.1,2222.6,275.4,1071,19815.6,16827,9432.8,184.7,5003.7,3911.1,7188.7,1216.7,749.2,830.9
256,837.36,796.54,2819.1,19983.6,259.1,188.1,2961.7,277.6,1247.2,21335.1,12223.1,9505.9,161,5087.3,3933,7155.2,1210.7,773.3,795.3
257,837.5,798.49,1847.6,28313.3,295.4,191.1,3622.2,276.7,1493.1,21238.5,8714.2,9539.9,172,5151.5,4045.6,7190.4,1202.4,752.1,797.9
258,837.63,800.44,1518.3,33087.4,317.8,194.8,3985.6,271,1837.7,19817.3,6377.2,9657,182.3,5270.2,4278.3,7156.3,1195.3,759.7,793.6
259,837.77,802.38,1498,30959.9,319.1,203.3,3752.5,275.6,2534,17311.4,5098.3,9734.9,176.2,5381,4858.3,7170.3,1200.1,756.8,784.5
260,837.91,804.33,1477,28831.9,320.4,212.5,3518.6,279.8,3230.4,14804.5,3818.6,9813.1,169.9,5491.8,5438.4,7183.9,1204.5,753.7,775.6
261,838.04,806.27,1566.6,20506.6,285.6,230.9,2785.4,269.8,4616.3,12637.8,3089,9913.2,148.8,5586.5,6593.3,7200.1,1204.3,798.8,768.4
262,838.18,808.22,1639,11816.8,259,250.1,2118.2,266.7,6901.8,11178.6,2598.1,10037.7,163.3,5748.6,8389.2,7220,1153.8,779.4,763.3
