SIGD-0003,,Glucose 100g per L,Ammonium Chloride,Sucrose,Methanol,Ethanol,Mineral Oil,Isopropanol,MEK,Acetonitrile,Sucrose,Coconut Oil,Ethanol,Methanol,Mineral Oil,Acetone,Isopropanol,MEK,Acetonitrile,Urea,Cyclohexane,Coconut Oil,Acetaminophen,Ammonium Nitrate,Urea,Acetonitrile Toluene,Cyclohexane,Naphthalene,Sodium Perchlorate,Toluene,Benzene,BMSB,Sulfur,Linseed Oil,Sugar
pixel,wavenumber,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed
10,-464.85,64.00,13.00,786.00,200.00,-275.00,105.00,209.00,418.00,-171.00,274.00,453.00,219.00,344.00,-108.00,459.00,115.00,310.00,342.00,253.00,92.00,136.00,-358.00,-388.00,-623.00,-154.00,-508.00,-153.00,-105.00,-947.00,-110.00,251.00,17.00,-405.00,753.00
11,-462.12,478.00,226.00,-169.00,-17.00,254.00,158.00,-131.00,-638.00,44.00,-539.00,-70.00,-107.00,-302.00,-381.00,-291.00,-549.00,-60.00,-208.00,-272.00,-45.00,57.00,-141.00,-569.00,-240.00,137.00,-394.00,0.00,-91.00,-91.00,-277.00,353.00,234.00,349.00,-103.00
12,-459.38,-62.00,3.00,-546.00,-125.00,-627.00,356.00,-306.00,-350.00,-203.00,392.00,521.00,519.00,488.00,39.00,357.00,251.00,322.00,488.00,102.00,342.00,-533.00,-205.00,-301.00,-175.00,-601.00,-71.00,-622.00,-796.00,-463.00,365.00,-598.00,-289.00,-588.00,382.00
13,-456.65,-547.00,-1038.00,-71.00,259.00,-397.00,-482.00,7.00,-265.00,-471.00,187.00,588.00,638.00,758.00,197.00,457.00,654.00,285.00,1023.00,401.00,446.00,-385.00,-294.00,-321.00,-454.00,-428.00,-387.00,-348.00,0.00,-161.00,-200.00,-166.00,-696.00,159.00,396.00
14,-453.93,77.00,128.00,-150.00,116.00,-91.00,-688.00,-283.00,-233.00,-756.00,282.00,447.00,254.00,506.00,874.00,720.00,183.00,210.00,527.00,681.00,102.00,389.00,271.00,94.00,-313.00,111.00,-153.00,-91.00,167.00,264.00,-76.00,-431.00,-23.00,-228.00,299.00
15,-451.20,988.00,-595.00,360.00,716.00,493.00,334.00,502.00,155.00,501.00,1.00,419.00,156.00,124.00,311.00,932.00,311.00,163.00,574.00,326.00,217.00,-79.00,-128.00,-159.00,27.00,50.00,336.00,144.00,-94.00,-90.00,-77.00,-132.00,-349.00,404.00,209.00
16,-448.48,-266.00,-375.00,-271.00,-120.00,-35.00,-77.00,-498.00,110.00,-189.00,182.00,289.00,248.00,176.00,157.00,652.00,396.00,347.00,166.00,100.00,683.00,-431.00,-315.00,-237.00,-644.00,-532.00,-83.00,-34.00,-442.00,-424.00,-265.00,90.00,551.00,617.00,113.00
17,-445.75,546.00,-235.00,-177.00,549.00,758.00,75.00,-166.00,-125.00,469.00,697.00,1207.00,828.00,959.00,236.00,1185.00,566.00,887.00,872.00,546.00,405.00,-287.00,-406.00,-541.00,-700.00,-205.00,5.00,-650.00,-399.00,-228.00,-5.00,-469.00,-97.00,-279.00,185.00
18,-443.03,-39.00,227.00,584.00,9.00,185.00,-129.00,273.00,501.00,399.00,636.00,927.00,720.00,274.00,589.00,829.00,237.00,731.00,946.00,325.00,539.00,403.00,25.00,808.00,-261.00,657.00,525.00,339.00,138.00,302.00,-34.00,-288.00,-441.00,619.00,1398.00
19,-440.31,-218.00,82.00,489.00,-135.00,229.00,292.00,597.00,234.00,82.00,419.00,639.00,831.00,619.00,1054.00,640.00,820.00,1013.00,1061.00,804.00,544.00,312.00,22.00,101.00,-248.00,249.00,-272.00,256.00,240.00,176.00,87.00,-510.00,-267.00,304.00,218.00
20,-437.60,-473.00,-521.00,-258.00,-357.00,-512.00,235.00,-278.00,-55.00,-106.00,202.00,324.00,518.00,-82.00,4.00,310.00,272.00,127.00,759.00,222.00,544.00,52.00,207.00,326.00,-189.00,566.00,470.00,480.00,231.00,450.00,-265.00,194.00,-267.00,-545.00,415.00
21,-434.88,562.00,287.00,145.00,685.00,275.00,442.00,219.00,75.00,105.00,-191.00,158.00,329.00,158.00,320.00,170.00,75.00,292.00,245.00,488.00,45.00,323.00,354.00,203.00,-309.00,-85.00,793.00,1012.00,130.00,255.00,-31.00,404.00,306.00,243.00,-84.00
22,-432.17,732.00,-442.00,-76.00,-97.00,-157.00,489.00,56.00,221.00,-6.00,177.00,-166.00,267.00,37.00,516.00,58.00,-207.00,192.00,7.00,-67.00,-376.00,-100.00,-83.00,-477.00,-380.00,-634.00,-339.00,329.00,-306.00,200.00,-595.00,653.00,393.00,-133.00,186.00
23,-429.46,517.00,-264.00,-66.00,-223.00,665.00,214.00,1.00,-224.00,95.00,357.00,852.00,1023.00,664.00,820.00,299.00,341.00,33.00,49.00,418.00,846.00,160.00,111.00,-231.00,-247.00,-181.00,-208.00,304.00,297.00,285.00,-151.00,421.00,-220.00,34.00,524.00
24,-426.75,645.00,348.00,114.00,761.00,540.00,399.00,251.00,182.00,937.00,571.00,663.00,623.00,1034.00,405.00,476.00,946.00,332.00,1191.00,184.00,82.00,-371.00,-142.00,-361.00,92.00,-256.00,138.00,216.00,-407.00,-93.00,754.00,-160.00,419.00,82.00,776.00
25,-424.04,17.00,684.00,647.00,591.00,306.00,707.00,90.00,128.00,350.00,-277.00,756.00,197.00,346.00,344.00,7.00,313.00,158.00,168.00,125.00,-69.00,-221.00,100.00,65.00,152.00,-88.00,-69.00,206.00,328.00,89.00,-441.00,-46.00,422.00,119.00,775.00
26,-421.34,-184.00,18.00,-538.00,-554.00,-393.00,-107.00,-536.00,-35.00,-405.00,360.00,778.00,466.00,407.00,804.00,224.00,216.00,309.00,620.00,668.00,528.00,-71.00,249.00,-264.00,-302.00,-309.00,-185.00,192.00,-274.00,-60.00,435.00,239.00,120.00,421.00,143.00
27,-418.64,19.00,52.00,-683.00,-75.00,-210.00,-366.00,-180.00,-536.00,164.00,-633.00,-131.00,-134.00,49.00,88.00,-58.00,-763.00,-445.00,21.00,-562.00,-63.00,-48.00,234.00,417.00,-390.00,310.00,296.00,53.00,569.00,225.00,-11.00,136.00,39.00,-120.00,537.00
28,-415.93,30.00,221.00,-303.00,-1010.00,-592.00,-487.00,-477.00,-684.00,-711.00,986.00,825.00,841.00,544.00,566.00,173.00,463.00,465.00,585.00,102.00,75.00,201.00,161.00,509.00,228.00,801.00,360.00,412.00,739.00,372.00,128.00,218.00,280.00,292.00,527.00
29,-413.24,-266.00,273.00,-644.00,-156.00,-80.00,291.00,-501.00,190.00,-108.00,68.00,374.00,322.00,354.00,347.00,584.00,253.00,81.00,491.00,-56.00,300.00,193.00,287.00,557.00,145.00,643.00,498.00,524.00,283.00,-44.00,-257.00,428.00,264.00,-447.00,381.00
30,-410.54,136.00,-285.00,68.00,691.00,120.00,653.00,652.00,281.00,406.00,-17.00,58.00,-64.00,-149.00,165.00,-63.00,-318.00,-156.00,202.00,-50.00,-111.00,-463.00,-478.00,-534.00,-779.00,-789.00,-484.00,-485.00,-512.00,-90.00,-676.00,-446.00,-17.00,-466.00,508.00
31,-407.84,-468.00,-551.00,3.00,-376.00,-247.00,-105.00,55.00,-598.00,-459.00,-877.00,-165.00,-373.00,-32.00,102.00,-18.00,-273.00,310.00,-263.00,-682.00,-691.00,788.00,271.00,582.00,172.00,302.00,325.00,474.00,705.00,232.00,-627.00,429.00,154.00,-83.00,595.00
32,-405.15,289.00,143.00,-48.00,311.00,74.00,333.00,776.00,936.00,990.00,17.00,540.00,73.00,733.00,568.00,157.00,260.00,192.00,1029.00,-19.00,204.00,-137.00,206.00,-241.00,-559.00,-92.00,-379.00,129.00,56.00,65.00,365.00,257.00,114.00,121.00,-153.00
33,-402.46,589.00,9.00,-12.00,38.00,-228.00,-129.00,-99.00,139.00,-168.00,-296.00,736.00,169.00,-179.00,-33.00,138.00,24.00,-730.00,-127.00,-413.00,-381.00,1.00,114.00,116.00,-487.00,368.00,-142.00,42.00,-43.00,239.00,-59.00,-453.00,175.00,-564.00,181.00
34,-399.77,273.00,8.00,-725.00,-275.00,-800.00,-150.00,-514.00,-1074.00,-770.00,-207.00,-80.00,210.00,458.00,52.00,371.00,-4.00,-132.00,33.00,25.00,69.00,-154.00,351.00,240.00,-119.00,704.00,288.00,128.00,192.00,-300.00,508.00,-276.00,37.00,-89.00,235.00
35,-397.08,536.00,380.00,171.00,-43.00,328.00,-10.00,-309.00,-164.00,-165.00,-143.00,423.00,464.00,370.00,340.00,60.00,-82.00,-278.00,195.00,-243.00,346.00,-125.00,-35.00,310.00,-97.00,41.00,333.00,10.00,-257.00,579.00,-100.00,211.00,-11.00,-407.00,-6.00
36,-394.39,-351.00,497.00,-106.00,419.00,-79.00,66.00,173.00,-78.00,134.00,87.00,197.00,319.00,-27.00,94.00,160.00,-175.00,-33.00,78.00,-324.00,-450.00,111.00,254.00,54.00,-344.00,391.00,-208.00,-389.00,34.00,-57.00,-470.00,491.00,87.00,254.00,61.00
37,-391.71,-215.00,349.00,150.00,-173.00,611.00,-308.00,226.00,-374.00,67.00,430.00,855.00,977.00,406.00,393.00,192.00,201.00,473.00,498.00,796.00,634.00,41.00,-49.00,-151.00,-286.00,5.00,-325.00,-28.00,604.00,157.00,-904.00,32.00,41.00,-80.00,286.00
38,-389.03,-173.00,-291.00,-177.00,-65.00,-112.00,531.00,-1.00,-86.00,-172.00,116.00,617.00,189.00,194.00,571.00,812.00,-243.00,484.00,747.00,261.00,319.00,388.00,-157.00,63.00,-394.00,204.00,463.00,338.00,-183.00,122.00,-27.00,-164.00,-526.00,-145.00,556.00
39,-386.35,-108.00,-269.00,841.00,-103.00,-135.00,396.00,94.00,10.00,459.00,187.00,748.00,926.00,446.00,244.00,105.00,701.00,167.00,296.00,-372.00,175.00,463.00,700.00,345.00,179.00,770.00,338.00,343.00,516.00,570.00,292.00,180.00,-350.00,-129.00,405.00
40,-383.67,-274.00,-166.00,-146.00,-551.00,-140.00,-402.00,-399.00,-17.00,-70.00,-95.00,225.00,226.00,304.00,240.00,383.00,231.00,-463.00,17.00,51.00,-192.00,12.00,489.00,-377.00,-269.00,700.00,209.00,-109.00,-235.00,154.00,91.00,-575.00,-373.00,-331.00,214.00
41,-380.99,-124.00,39.00,-166.00,-327.00,-125.00,-55.00,-85.00,-188.00,-14.00,57.00,337.00,522.00,481.00,537.00,-99.00,340.00,-63.00,162.00,37.00,-290.00,225.00,417.00,-146.00,-552.00,-456.00,-600.00,498.00,-389.00,275.00,399.00,-170.00,-498.00,-586.00,-5.00
42,-378.32,37.00,-25.00,-154.00,-29.00,-315.00,-54.00,-803.00,-273.00,-368.00,2.00,249.00,192.00,554.00,81.00,115.00,-52.00,258.00,-41.00,24.00,-196.00,-145.00,-368.00,-185.00,-474.00,345.00,461.00,221.00,-41.00,329.00,318.00,325.00,468.00,473.00,53.00
